"year","doy","hour","zen","solar","netsolar","dw_solar","up_solar","temp","rh","windspeed","precip","day_length"
2004,2,14,72,163.484,59.03,69.875,18.74,16.175,0.88835,10.365,0.0635,8.36186625567264
2004,2,15,79.614,138.805,51.49,59.475,17.785,16.155,0.8884,10.98,0.0635,8.3618662235307
2004,2,16,88.6385,23.529,9.59,6.65,3.01,15.91,0.88475,10.765,0.0635,8.29289971404407
2004,2,17,99.0575,0.46,0.19,0,0.035,15.745,0.8811,11.205,0.0635,8.11005137415311
2004,2,18,109.949,0.46,0,0,0.08,15.54,0.88675,10.625,0.0635,8.10900365488652
2004,2,19,121.2535,0.46,0,0,0.01,15.515,0.8878,8.835,0.0635,8.10892803944015
2004,2,20,132.703,0.46,0,0,0,15.935,0.87695,9.675,0.0635,8.10889709768681
2004,2,21,143.9345,0.46,0,0,0.03,16.885,0.8375,11.3,0.0635,8.10891362558949
2004,2,22,154.189,0.46,0,0,0.275,16.43,0.86935,9.875,0.0635,8.10897675368417
2004,2,23,161.336,0.46,0,0,0.275,15.89,0.8877,8.21,0.0635,8.10908345688817
2004,3,0,161.4175,0.46,0,0,0.315,14.85,0.8536,6.395,0.740833333333333,8.10922531610495
2004,3,1,154.3675,0.46,0,0,0.43,13.725,0.7876,5.95,0.740833333333333,8.10939291653244
2004,3,2,144.144,0.437,0,0,0.46,11.785,0.80465,4.445,0.740833333333333,8.10957535517967
2004,3,3,132.9175,0.46,0,0,0.245,10.18,0.81595,3.435,0.740833333333333,8.10975879972465
2004,3,4,121.4645,0.46,0,0,0.025,9.09,0.83205,2.155,0.740833333333333,8.10993287038421
2004,3,5,110.1495,0.46,0,0,0.01,8.325,0.83885,2.265,0.740833333333333,8.11008394981549
2004,3,6,99.2395,0.46,0.205,0,0.05,7.64,0.8263,2.565,0.740833333333333,8.11020198360024
2004,3,7,88.786,12.765,4.765,0.94,1.285,6.875,0.8354,3.395,0.740833333333333,8.11124814354451
2004,3,8,79.734,38.341,14.145,10.845,3.71,6.645,0.82305,3.55,0.740833333333333,8.28527684532515
2004,3,9,72.0725,104.926,39.66,42.945,10.02,6.41,0.85505,3.21,0.740833333333333,8.33487872080653
2004,3,10,66.428,112.125,41.14,44.89,10.16,6.36,0.8291,5.81,0.740833333333333,8.33507515445182
2004,3,11,63.388,112.815,39.985,42.025,9.195,6.105,0.8287,5.29,0.740833333333333,8.33507370035447
2004,3,12,63.342,172.684,62.72,70.73,15.235,5.76,0.8015,6.705,0.740833333333333,8.33507365742933
2004,3,13,66.294,167.348,62.915,71.545,15.5,5.59,0.79555,6.665,0.740833333333333,8.33507371643339
2004,3,14,71.867,110.515,41.155,44.76,10.16,5.34,0.77855,5.755,0.740833333333333,8.33507394106626
2004,3,15,79.4775,103.615,39.77,43.905,10.715,5.21,0.77525,6.775,0.740833333333333,8.33507378105566
2004,3,16,88.5065,16.445,6.89,4.45,2.095,4.65,0.77365,5.775,0.740833333333333,8.19910177564862
2004,3,17,98.915,0.23,0.21,0,0.515,3.77,0.77135,6.835,0.740833333333333,8.10360499248138
2004,3,18,109.8075,0.322,0,0,0.15,3.395,0.81225,6.925,0.740833333333333,8.10310927072421
2004,3,19,121.113,0.092,0,0,0.1,3.325,0.82035,6.77,0.740833333333333,8.10305182923318
2004,3,20,132.561,0.437,0,0,0.215,3.1,0.8657,6.805,0.740833333333333,8.10303423896741
2004,3,21,143.791,0.46,0,0,0.305,2.455,0.8896,6.605,0.740833333333333,8.10306282156546
2004,3,22,154.0465,0.46,0,0,0.17,2.245,0.92255,6.1,0.740833333333333,8.10313801178446
2004,3,23,161.2125,0.46,0,0,0.415,1.675,0.92395,7.94,0.740833333333333,8.10325388976214
2004,4,0,161.358,0.46,0,0,0.275,1.195,0.928,9.575,0.9525,8.10340350295303
2004,4,1,154.3655,0.437,0,0,0.38,0.825,0.90035,10.995,0.9525,8.10357524692107
2004,4,2,144.168,0.437,0,0,0.095,0.655,0.8992,9.365,0.9525,8.10375771358837
2004,4,3,132.951,0.437,0,0,0.115,0.665,0.90605,9.34,0.9525,8.10393877410852
2004,4,4,121.4975,0.345,0,0,0.04,0.66,0.9072,8.83,0.9525,8.10410442603091
2004,4,5,110.1765,0.368,0,0,0.045,0.82,0.89285,8.595,0.9525,8.10424290358853
2004,4,6,99.2575,0.368,0.175,0,0.05,0.785,0.89635,9.09,0.9525,8.10434758743721
2004,4,7,88.79,8.993,4.1,1.135,0.75,0.94,0.89245,9.575,0.9525,8.10470695678326
2004,4,8,79.721,47.932,17,15.01,3.65,1.165,0.9006,9.12,0.9525,8.29009741642991
2004,4,9,72.037,54.901,19.53,17.345,3.66,1.175,0.91405,9.32,0.9525,8.3100745516045
2004,4,10,66.368,51.75,17.665,14.995,3.13,1.445,0.9068,9.035,0.9525,8.30939825603294
2004,4,11,63.3015,55.407,18.14,15.85,3.495,1.15,0.9215,8.34,0.9525,8.30842151356251
2004,4,12,63.2295,79.488,27.415,27.14,5.19,0.92,0.92435,9.415,0.9525,8.30829958378213
2004,4,13,66.1645,69.253,24.545,23.055,4.675,1.06,0.91575,8.135,0.9525,8.30829645656299
2004,4,14,71.7275,70.771,26.21,24.785,5.225,1.07,0.91145,8.305,0.9525,8.30829040614396
2004,4,15,79.333,24.702,8.34,3.23,1.645,0.94,0.93205,7.125,0.9525,8.13703575623538
2004,4,16,88.3305,8.05,2.705,0.06,0.45,0.74,0.9512,8.305,0.9525,7.93328061714802
2004,4,17,98.768,2.783,0.21,0,0.255,0.395,0.95,8.25,0.9525,7.9309678676531
2004,4,18,109.661,2.76,0,0,0.385,-0.395,0.94495,9.3,0.9525,7.93075747871303
2004,4,19,120.967,3.059,0,0,0.075,-0.795,0.9366,8.9,0.9525,7.93063870520476
2004,4,20,132.416,2.944,0,0,0.16,-1.06,0.9151,8.53,0.9525,7.93062366659615
2004,4,21,143.646,2.852,0,0,0.23,-1.425,0.9197,7.745,0.9525,7.9307154650392
2004,4,22,153.9005,3.036,0,0,0.07,-1.395,0.91225,6.96,0.9525,7.93090867414031
2004,4,23,161.083,3.059,0,0,0.01,-1.22,0.88015,7.29,0.9525,7.93120113892837
2004,5,0,161.289,3.082,0,0,0.025,-1.075,0.8845,6.805,0.0211666666666667,7.93156940237482
2004,5,1,154.3565,2.898,0,0,0.47,-1.395,0.92055,7.77,0.0211666666666667,7.9319770300409
2004,5,2,144.1855,2.116,0,0,0.295,-2.4,0.9372,9.045,0.0211666666666667,7.93234804901597
2004,5,3,132.977,1.863,0,0,0.155,-2.58,0.91595,8.455,0.0211666666666667,7.93264848762986
2004,5,4,121.5255,1.633,0,0,0.555,-3.09,0.89845,9.475,0.0211666666666667,7.93289820337841
2004,5,5,110.198,1.334,0,0,0.31,-3.835,0.89295,10.11,0.0211666666666667,7.93308757713804
2004,5,6,99.271,1.127,0.12,0,0.19,-4.08,0.89455,9.545,0.0211666666666667,7.93321281854251
2004,5,7,88.7885,7.383,2.7,0.315,0.915,-4.31,0.90515,9.435,0.0211666666666667,7.93344171885349
2004,5,8,79.7015,63.71,22.945,23.45,7.555,-4.475,0.9003,8.79,0.0211666666666667,8.12618915193247
2004,5,9,71.996,210.565,76.3,96.35,26.76,-4.32,0.86855,8.38,0.0211666666666667,8.13500325729857
2004,5,10,66.3,262.545,93.325,120.37,33.53,-4.59,0.86485,8.52,0.0211666666666667,8.13501922106984
2004,5,11,63.207,274.85,96.92,125.94,35.95,-4.715,0.86105,8.655,0.0211666666666667,8.13501863941371
2004,5,12,63.1135,248.791,86.64,112.605,32.335,-4.995,0.85675,8.66,0.0211666666666667,8.13501865304212
2004,5,13,66.0295,295.642,106.12,139.185,39.39,-5.065,0.8471,8.45,0.0211666666666667,8.13501862160678
2004,5,14,71.583,146.648,52.545,65,19.075,-5.155,0.85305,7.695,0.0211666666666667,8.13501863490518
2004,5,15,79.184,80.339,29.62,34.08,11.035,-5.78,0.85075,8.6,0.0211666666666667,8.13501865198671
2004,5,16,88.1905,20.562,7.71,5.595,3.08,-6.78,0.84825,8.545,0.0211666666666667,8.01301513768457
2004,5,17,98.619,0.506,0.105,0,0.69,-7.855,0.824,8.975,0.0211666666666667,7.93721781076658
2004,5,18,109.5135,0.46,0,0,0.64,-8.905,0.8066,9.74,0.0211666666666667,7.93701465636921
2004,5,19,120.8195,0.46,0,0,1.155,-10.75,0.7932,9.85,0.0211666666666667,7.93697464972455
2004,5,20,132.268,0.46,0,0,0.94,-12.835,0.7567,10.385,0.0211666666666667,7.93697573020291
2004,5,21,143.497,0.414,0,0,0.42,-13.88,0.68165,10.765,0.0211666666666667,7.93702327803862
2004,5,22,153.749,0.23,0,0,0.25,-14.22,0.6887,10.005,0.0211666666666667,7.93711203155349
2004,5,23,160.9465,0.092,0,0,0.195,-14.46,0.70965,9.975,0.0211666666666667,7.93722918419084
2004,6,0,161.2125,0.115,0,0,0.325,-14.865,0.6835,10.4,0,7.93736946475223
2004,6,1,154.3395,0.023,0,0,0.2,-15.23,0.65475,10.485,0,7.93752480245587
2004,6,2,144.197,0,0,0,0.205,-15.395,0.6671,9.53,0,7.93768171844352
2004,6,3,132.998,0.046,0,0,0.275,-15.72,0.6956,9.69,0,7.93783382272906
2004,6,4,121.5465,0.092,0,0,0.235,-16.005,0.71975,9.56,0,7.93797154163271
2004,6,5,110.2145,0.138,0,0,0.315,-16.41,0.68865,9.09,0,7.93808514596671
2004,6,6,99.276,0.276,0.185,0,0.2,-16.555,0.6908,6.955,0,7.93816700098489
2004,6,7,88.783,41.216,18.055,16.46,10.375,-16.565,0.68585,6.305,0,8.12774902165768
2004,6,8,79.6765,277.84,109.96,148.23,58.99,-15.725,0.6786,7.675,0,8.19496141205536
2004,6,9,71.9465,559.314,214.88,299.56,106.645,-14.38,0.64835,8.645,0,8.19530152266022
2004,6,10,66.2235,779.263,296.495,416.935,139.31,-12.885,0.6141,7.62,0,8.19530142742434
2004,6,11,63.105,900.059,340.195,478.725,155.79,-11.575,0.5707,9.805,0,8.19530139096751
2004,6,12,62.9875,904.13,340.46,475.695,154.455,-10.365,0.57515,11.32,0,8.19530142534819
2004,6,13,65.889,796.214,298.47,412.745,137.92,-9.355,0.58545,10.765,0,8.19530155017692
2004,6,14,71.4325,590.272,219.645,300.885,107.53,-8.56,0.5645,10.56,0,8.19530207431061
2004,6,15,79.031,305.877,111.545,147.27,62.085,-8.03,0.5387,10.62,0,8.19530143637741
2004,6,16,88.0465,54.579,19.635,19.28,14.2,-8.215,0.56275,9.91,0,8.19529867639778
2004,6,17,98.4655,0.598,0.36,0,0.06,-8.61,0.61235,8.08,0,8.0851914013339
2004,6,18,109.361,0.46,0,0,0.005,-8.67,0.6367,7.795,0,8.08427950531701
2004,6,19,120.669,0.46,0,0,0.02,-8.675,0.6539,8.075,0,8.08432774099801
2004,6,20,132.117,0.46,0,0,0.095,-9.085,0.72025,7.755,0,8.08433803554603
2004,6,21,143.3415,0.46,0,0,0.05,-9.585,0.73525,6.67,0,8.08439343661682
2004,6,22,153.592,0.46,0,0,0.045,-10.005,0.7541,5.745,0,8.08449224591781
2004,6,23,160.8025,0.46,0,0,0.005,-10.025,0.7298,6.915,0,8.08462792921092
2004,7,0,161.1285,0.46,0,0,0.01,-10.135,0.6761,6.84,0,8.08479124049584
2004,7,1,154.317,0.46,0,0,0.005,-10.35,0.6702,6.55,0,8.08497099445758
2004,7,2,144.203,0.46,0,0,0,-10.335,0.64095,6.97,0,8.08515476247158
2004,7,3,133.014,0.46,0,0,0.01,-10.48,0.65315,6.425,0,8.08532974820407
2004,7,4,121.561,0.46,0,0,0.04,-10.875,0.6876,5.555,0,8.08548450356814
2004,7,5,110.2255,0.414,0,0,0,-10.775,0.73865,5.525,0,8.08560658923524
2004,7,6,99.2765,0.299,0.32,0,0.09,-11.22,0.78675,2.93,0,8.08568669991379
2004,7,7,88.769,41.883,17.58,16.575,9.475,-11.43,0.8148,3.49,0,8.26169887909579
2004,7,8,79.6445,285.591,110.08,149,57.745,-9.61,0.7739,5.29,0,8.31853076037454
2004,7,9,71.891,558.739,210.05,295.505,100.745,-7.565,0.6717,5.195,0,8.31877992911249
2004,7,10,66.142,626.957,231.18,324.99,101.69,-6.65,0.63605,6.01,0,8.31877908962035
2004,7,11,62.9955,775.951,285.315,400.275,122.375,-5.225,0.60285,6.1,0,8.31877904636823
2004,7,12,62.8545,796.191,291.795,406.12,126.91,-3.68,0.5526,5.145,0,8.31877907751835
2004,7,13,65.74,812.268,297.865,411.03,134.69,-2.225,0.50565,6.79,0,8.31877918425688
2004,7,14,71.276,605.774,216.575,297.36,105.175,-1.82,0.49605,7.395,0,8.31877962044977
2004,7,15,78.873,318.32,109.82,145.21,60.81,-1.605,0.50275,8.365,0,8.31877909851439
2004,7,16,87.8965,40.158,12.925,11.07,6.82,-2.73,0.5712,6.64,0,8.31850523375973
2004,7,17,98.308,0.621,0.255,0,0.285,-4.19,0.6808,4.1,0,8.17432393874197
2004,7,18,109.2075,0.46,0,0,0.075,-4.885,0.6906,4.375,0,8.17434913639684
2004,7,19,120.515,0.46,0,0,0,-4.84,0.689,5.735,0,8.17436079718357
2004,7,20,131.9645,0.46,0,0,0,-4.08,0.63765,7.45,0,8.17437762114305
2004,7,21,143.1875,0.483,0,0,0.025,-3.645,0.5969,7.795,0,8.17444055073637
2004,7,22,153.4315,0.46,0,0,0,-3.47,0.611,7.185,0,8.17454684293772
2004,7,23,160.653,0.46,0,0,0.025,-3.235,0.6267,6.15,0,8.17468822114411
2004,8,0,161.036,0.46,0,0,0.015,-3.16,0.6379,5.37,0,8.17485543709173
2004,8,1,154.2865,0.46,0,0,0.01,-2.97,0.64845,4.395,0,8.17503842208258
2004,8,2,144.2,0.46,0,0,0.06,-2.925,0.67885,3.615,0,8.17522284273867
2004,8,3,133.023,0.483,0,0,0.045,-3.005,0.70555,4.01,0,8.17539701888809
2004,8,4,121.571,0.483,0,0,0.025,-2.75,0.70715,4.1,0,8.17554950472678
2004,8,5,110.229,0.483,0,0,0.13,-2.74,0.72745,3.18,0,8.17566829464671
2004,8,6,99.271,0.506,0.16,0,0.035,-2.8,0.7399,2.625,0,8.17574581270702
2004,8,7,88.7505,12.489,5.075,2.615,1.475,-2.68,0.7393,3.05,0,8.17623624818675
2004,8,8,79.6045,56.718,20.37,20.315,6.625,-2.44,0.75585,3.945,0,8.30237794212816
2004,8,9,71.8275,129.789,44.07,52.76,15.205,-2.81,0.8722,4.915,0,8.30723531922501
2004,8,10,66.0525,312.156,109.995,143.145,40.08,-1.925,0.79325,4.21,0,8.30720774815647
2004,8,11,62.8795,592.25,212.595,286.335,82.205,-0.695,0.6513,3.735,0,8.30720671627402
2004,8,12,62.716,850.333,308.435,420.94,128.155,0.47,0.60075,2.63,0,8.30720672617875
2004,8,13,65.585,557.612,204.01,273.02,80.71,0.575,0.5898,2.27,0,8.30720669271484
2004,8,14,71.1155,270.411,99.56,127.95,35.68,0.21,0.6091,2.84,0,8.30720670730513
2004,8,15,78.711,169.372,63.565,79.03,23.015,0.125,0.64335,2.955,0,8.30720673643069
2004,8,16,87.707,31.694,11.905,10.645,4.055,-0.11,0.6769,2.5,0,8.29977973013428
2004,8,17,98.1485,3.243,0.295,0,0.12,-0.34,0.74895,2.4,0,8.1538668825778
2004,8,18,109.049,3.243,0,0,0.095,-0.43,0.75595,2.18,0,8.15401253744266
2004,8,19,120.3585,3.128,0,0,0.095,-0.565,0.774,2.61,0,8.15397377620303
2004,8,20,131.8065,3.174,0,0,0.085,-0.695,0.7569,3.125,0,8.15402706261338
2004,8,21,143.0275,3.197,0,0,0.055,-0.815,0.7443,2.15,0,8.15419541579857
2004,8,22,153.269,3.151,0,0,0.02,-0.9,0.76775,2.275,0,8.15446739072892
2004,8,23,160.4965,3.243,0,0,0.07,-0.945,0.7733,2.96,0,8.1548264670264
2004,9,0,160.935,3.174,0,0,0.11,-1.105,0.8334,3.53,0.0105833333333333,8.15525129853981
2004,9,1,154.245,2.461,0,0,0.305,-1.415,0.8877,4.55,0.0105833333333333,8.15566209439829
2004,9,2,144.193,0.989,0,0,0.32,-1.88,0.8431,4.14,0.0105833333333333,8.15595806373391
2004,9,3,133.026,0.667,0,0,0.36,-2.5,0.8362,4.705,0.0105833333333333,8.1561556299327
2004,9,4,121.5745,0.46,0,0,0.33,-3.215,0.83985,4.89,0.0105833333333333,8.15630926204312
2004,9,5,110.2275,0.46,0,0,0.25,-3.42,0.82455,6.25,0.0105833333333333,8.15642265125949
2004,9,6,99.2605,0.506,0.19,0,0.4,-4.015,0.8364,6.565,0.0105833333333333,8.15649450515721
2004,9,7,88.726,36.639,14.295,13.155,6.465,-4.945,0.86475,6.24,0.0105833333333333,8.26837696243418
2004,9,8,79.559,233.381,91.43,120.325,44.835,-4.665,0.8474,6.905,0.0105833333333333,8.34415945061994
2004,9,9,71.759,430.307,163.125,221.005,73.215,-4.465,0.8237,7.39,0.0105833333333333,8.34440971297584
2004,9,10,65.9555,555.91,208.94,286.065,88.395,-4.035,0.80235,7.19,0.0105833333333333,8.34440698097004
2004,9,11,62.7555,512.601,191.97,259.23,74.505,-3.81,0.78475,5.75,0.0105833333333333,8.34440698986091
2004,9,12,62.57,570.446,210.515,283.99,85.275,-3.245,0.73615,5.9,0.0105833333333333,8.3444069165178
2004,9,13,65.426,356.822,132.955,173.425,49.095,-3.225,0.69705,6.095,0.0105833333333333,8.34440696886743
2004,9,14,70.946,239.2,88.83,114.34,34.97,-3.535,0.71925,6.785,0.0105833333333333,8.34440715993922
2004,9,15,78.542,297.39,109.11,141.005,53.99,-3.4,0.6352,6.565,0.0105833333333333,8.34440710666594
2004,9,16,87.551,45.333,17.055,14.92,7.325,-4.1,0.67755,6.075,0.0105833333333333,8.34436058665693
2004,9,17,97.9825,0.598,0.325,0,0.32,-4.765,0.71085,5.195,0.0105833333333333,8.24597580752502
2004,9,18,108.8885,0.437,0,0,0.29,-5.475,0.68915,4.785,0.0105833333333333,8.24726449119709
2004,9,19,120.2005,0.46,0,0,0.135,-5.63,0.7056,4.345,0.0105833333333333,8.2473169564568
2004,9,20,131.647,0.414,0,0,0.085,-5.685,0.71505,4.47,0.0105833333333333,8.24734564911462
2004,9,21,142.8655,0.46,0,0,0.075,-5.555,0.64045,4.625,0.0105833333333333,8.24741877158094
2004,9,22,153.1,0.46,0,0,0.12,-5.77,0.64145,4.155,0.0105833333333333,8.24753430865247
2004,9,23,160.334,0.46,0,0,0.135,-5.98,0.6254,3.625,0.0105833333333333,8.24768361555663
2004,10,0,160.8255,0.437,0,0,0.055,-6.445,0.6423,3,0,8.24785616984556
2004,10,1,154.2,0.368,0,0,0.14,-6.905,0.6836,3.035,0,8.24803829333289
2004,10,2,144.179,0,0,0,0.035,-7.38,0.72505,3.005,0,8.24820729166265
2004,10,3,133.023,0,0,0,0,-7.855,0.7658,2.67,0,8.24835356177111
2004,10,4,121.5735,0.092,0,0,0.01,-8.79,0.7894,2.37,0,8.24847917997534
2004,10,5,110.221,0.069,0,0,0,-9.11,0.80435,1.725,0,8.24857540411547
2004,10,6,99.2405,0.161,0.285,0,0,-9.075,0.79785,1.055,0,8.2486343319028
2004,10,7,88.695,33.902,13.155,10.135,5.115,-9.2,0.80595,1.055,0,8.32382304789591
2004,10,8,79.506,248.216,89.76,118.365,41.965,-8.075,0.80345,1.795,0,8.41082301136748
2004,10,9,71.6815,452.916,165.56,224.205,71.96,-6.505,0.7526,2.38,0,8.41104416974183
2004,10,10,65.852,774.962,285.125,394.25,124.845,-4.96,0.64915,2.81,0,8.41103971441743
2004,10,11,62.623,790.855,288.405,399.42,119.245,-3.89,0.55465,3.355,0,8.41103964122558
2004,10,12,62.4155,713.368,260.035,355.98,105.115,-3.34,0.53345,4.065,0,8.411039818771
2004,10,13,65.2585,428.26,157.12,209.425,58.785,-3.03,0.5485,4.62,0,8.41103976495523
2004,10,14,70.775,213.279,76.96,97.96,27.45,-2.795,0.5671,4.585,0,8.41103963986846
2004,10,15,78.371,90.045,32.17,36.245,10.805,-2.58,0.5668,4.01,0,8.41103970125158
2004,10,16,87.3915,22.609,8.245,5.45,2.655,-2.5,0.5629,4.67,0,8.34525042424141
2004,10,17,97.8185,0.483,0.27,0,0.16,-2.5,0.6034,4.545,0,8.287328254954
2004,10,18,108.725,0.23,0,0,0.28,-2.73,0.61735,4.435,0,8.28754323329818
2004,10,19,120.0385,0.299,0,0,0.01,-2.825,0.6662,4.095,0,8.28754147007364
2004,10,20,131.486,0.184,0,0,0.04,-2.72,0.6658,5.4,0,8.28757412019242
2004,10,21,142.7,0.207,0,0,0.025,-2.65,0.6761,6.065,0,8.28764753329263
2004,10,22,152.9265,0.207,0,0,0.065,-2.575,0.69545,6.06,0,8.28775934731222
2004,10,23,160.165,0.115,0,0,0.25,-2.755,0.7127,6.27,0,8.28789925594623
2004,11,0,160.7075,0.115,0,0,0.135,-3.175,0.7293,6.9,0,8.28805650705613
2004,11,1,154.146,0.069,0,0,0.11,-3.335,0.73215,7.345,0,8.28822155501766
2004,11,2,144.1575,0.023,0,0,0.27,-3.59,0.7457,6.555,0,8.2883814005137
2004,11,3,133.0145,0.023,0,0,0.185,-4.305,0.78745,6.045,0,8.2885263542641
2004,11,4,121.566,0,0,0,0.105,-4.075,0.78985,7.68,0,8.28864753235035
2004,11,5,110.207,0,0,0,0.03,-4.165,0.79965,7.6,0,8.28873642252445
2004,11,6,99.2175,0.161,0.2,0,0.02,-4.105,0.80935,7.78,0,8.28878885123843
2004,11,7,88.6575,51.888,20.71,22.15,9.855,-3.775,0.81455,8.55,0,8.44748180329436
2004,11,8,79.4485,272.366,101.605,135.195,46.43,-2.25,0.77965,9.76,0,8.46694027775141
2004,11,9,71.598,362.848,132.65,176.805,53.67,-0.235,0.7303,10.585,0,8.46696914873281
2004,11,10,65.7415,760.656,276.865,383.675,118.805,1.83,0.6825,10.325,0,8.46696773314444
2004,11,11,62.486,899.047,328.315,456.81,141.52,4.08,0.6359,10.535,0,8.46696770998443
2004,11,12,62.258,868.687,314.485,436.71,135.31,5.845,0.6014,11.63,0,8.46696778648289
2004,11,13,65.0845,538.706,194.525,264.87,81.345,5.805,0.63115,9.75,0,8.46696809436442
2004,11,14,70.596,491.303,177.845,238.085,80.005,6.455,0.6316,9.425,0,8.46696776830233
2004,11,15,78.1945,315.123,110.895,143.755,59.03,6.705,0.6458,8.82,0,8.46696793188016
2004,11,16,87.191,64.745,22.49,22.2,13.9,5.43,0.7101,7.175,0,8.4669670333036
2004,11,17,97.6475,0.782,0.485,0,0.2,4.1,0.75565,6.465,0,8.43026369363409
2004,11,18,108.558,0.46,0,0,0.105,3.275,0.79195,6.23,0,8.43534478661479
2004,11,19,119.875,0.46,0,0,0.225,2.765,0.8046,5.95,0,8.43552256207411
2004,11,20,131.3235,0.46,0,0,0.02,3.31,0.7712,5.635,0,8.43556501366259
2004,11,21,142.5315,0.46,0,0,0.115,4.305,0.73115,7.255,0,8.43565040064962
2004,11,22,152.751,0.46,0,0,0.04,3.78,0.7538,6.03,0,8.43577616372312
2004,11,23,159.9905,0.46,0,0,0.105,3.155,0.78165,5.535,0,8.4359338311533
2004,12,0,160.581,0.46,0,0,0.13,2.605,0.79995,5.575,0,8.43611232288582
2004,12,1,154.085,0.46,0,0,0.075,2.105,0.82145,5.3,0,8.4363010595913
2004,12,2,144.13,0.46,0,0,0.035,1.705,0.8371,4.585,0,8.4364849320567
2004,12,3,132.9975,0.46,0,0,0,1.875,0.8427,5.4,0,8.43665193549293
2004,12,4,121.5525,0.46,0,0,0.055,2.34,0.832,6.085,0,8.43679070308216
2004,12,5,110.188,0.46,0,0,0.255,1.855,0.86205,5.17,0,8.43689130211598
2004,12,6,99.1875,0.46,0.19,0,0.005,1.94,0.86205,5.39,0,8.43694671224086
2004,12,7,88.6165,12.558,4.985,2.595,1.355,2.185,0.83745,6.555,0,8.43717506970142
2004,12,8,79.382,90.942,33.645,38.655,11.62,1.855,0.81945,6.775,0,8.52908392983085
