year,doy,hour,solar,netsolar,dw_solar,up_solar,temp,rh,windspeed,precip,day_length
2004,1,0,0,0,0,0,0.43,0.7529,4.03,0,8
2004,1,1,0,0,0,0.005,0.425,0.7619,3.87,0,8.000114998
2004,1,2,0,0,0,0,0.17,0.77315,3.945,0,8.000267143
2004,1,3,0,0,0,0,0.195,0.7983,4.275,0,8.000426802
2004,1,4,0,0,0,0.03,-0.03,0.82675,4.425,0,8.000582989
2004,1,5,0,0,0,0.04,-0.22,0.8723,4.525,0,8.00072433
2004,1,6,0.069,0.235,0,0,-0.315,0.90525,4.355,0,8.000843264
2004,1,7,17.71,8.005,5.165,2.44,0.465,0.89895,4.555,0,8.005516949
2004,1,8,73.968,27.97,29.74,8.06,1.515,0.88465,4.355,0,8.320072034
2004,1,9,104.811,37.255,42.18,11.275,2.08,0.8748,4.305,0,8.326613892
2004,1,10,213.693,75.285,93.705,24.37,2.77,0.85625,5.27,0,8.326650371
2004,1,11,500.641,179.77,236.785,66.15,4.675,0.81465,6.58,0,8.326650416
2004,1,12,407.445,144.685,186.745,50.215,7.39,0.77445,6.27,0,8.326650456
2004,1,13,391.828,139.93,181.205,51.32,9.205,0.7599,5.63,0,8.326650635
2004,1,14,362.963,131.195,169.685,50.395,10.835,0.73765,7.435,0,8.326650525
2004,1,15,108.974,40.81,46.72,13.89,11.005,0.7597,6.03,0,8.326650581
2004,1,16,17.779,7.685,4.65,2.07,10.94,0.80865,6.31,0,8.181384143
2004,1,17,0.46,0.16,0,0.065,11.19,0.8295,7.4,0,8.047701362
2004,1,18,0.46,0,0,0.005,11.205,0.8797,8.02,0,8.0468277
2004,1,19,0.46,0,0,0.005,11.325,0.90575,7.31,0,8.046739617
2004,1,20,0.46,0,0,0.02,11.12,0.92315,7.2,0,8.046696554
2004,1,21,0.46,0,0,0.01,11.3,0.92075,8.01,0,8.046700784
2004,1,22,0.46,0,0,0.045,11.245,0.9264,8.13,0,8.046752181
2004,1,23,0.46,0,0,0.015,11.215,0.9439,6.73,0,8.046847393
2004,2,0,0.46,0,0,0.005,11.1,0.9609,6.07,0.0635,8.046980824
2004,2,1,0.46,0,0,0,11.01,0.97445,4.855,0.0635,8.047142408
2004,2,2,0.46,0,0,0.075,10.975,0.9782,3.835,0.0635,8.047321912
2004,2,3,0.46,0,0,0,11.05,0.9802,3.88,0.0635,8.047506667
2004,2,4,0.46,0,0,0.02,11.345,0.9811,3.315,0.0635,8.047683867
2004,2,5,0.46,0,0,0.075,11.295,0.982,3.975,0.0635,8.047841412
2004,2,6,0.483,0.175,0,0.08,11.09,0.9822,3.045,0.0635,8.047969191
2004,2,7,26.128,11.065,9.155,2.88,11.155,0.98325,4.125,0.0635,8.088979048
2004,2,8,142.416,54.21,64.65,16.115,12.03,0.9841,5.78,0.0635,8.359718595
2004,2,9,123.073,44.305,50.525,12.29,12.6,0.9848,6.045,0.0635,8.361856028
2004,2,10,180.665,64.615,75.985,17.39,13.13,0.985,7.495,0.0635,8.36186615
2004,2,11,225.239,80.435,96.485,22.47,13.79,0.985,8.66,0.0635,8.361866133
2004,2,12,253.667,92.03,111.5,26.625,14.82,0.9586,10.2,0.0635,8.361866174
2004,2,13,238.119,86.98,105.915,26.795,15.77,0.9029,10.08,0.0635,8.361866353
2004,2,14,163.484,59.03,69.875,18.74,16.175,0.88835,10.365,0.0635,8.361866256
2004,2,15,138.805,51.49,59.475,17.785,16.155,0.8884,10.98,0.0635,8.361866224
2004,2,16,23.529,9.59,6.65,3.01,15.91,0.88475,10.765,0.0635,8.292899714
2004,2,17,0.46,0.19,0,0.035,15.745,0.8811,11.205,0.0635,8.110051374
2004,2,18,0.46,0,0,0.08,15.54,0.88675,10.625,0.0635,8.109003655
2004,2,19,0.46,0,0,0.01,15.515,0.8878,8.835,0.0635,8.108928039
2004,2,20,0.46,0,0,0,15.935,0.87695,9.675,0.0635,8.108897098
2004,2,21,0.46,0,0,0.03,16.885,0.8375,11.3,0.0635,8.108913626
2004,2,22,0.46,0,0,0.275,16.43,0.86935,9.875,0.0635,8.108976754
2004,2,23,0.46,0,0,0.275,15.89,0.8877,8.21,0.0635,8.109083457
2004,3,0,0.46,0,0,0.315,14.85,0.8536,6.395,0.740833333,8.109225316
2004,3,1,0.46,0,0,0.43,13.725,0.7876,5.95,0.740833333,8.109392917
2004,3,2,0.437,0,0,0.46,11.785,0.80465,4.445,0.740833333,8.109575355
2004,3,3,0.46,0,0,0.245,10.18,0.81595,3.435,0.740833333,8.1097588
2004,3,4,0.46,0,0,0.025,9.09,0.83205,2.155,0.740833333,8.10993287
2004,3,5,0.46,0,0,0.01,8.325,0.83885,2.265,0.740833333,8.11008395
2004,3,6,0.46,0.205,0,0.05,7.64,0.8263,2.565,0.740833333,8.110201984
2004,3,7,12.765,4.765,0.94,1.285,6.875,0.8354,3.395,0.740833333,8.111248144
2004,3,8,38.341,14.145,10.845,3.71,6.645,0.82305,3.55,0.740833333,8.285276845
2004,3,9,104.926,39.66,42.945,10.02,6.41,0.85505,3.21,0.740833333,8.334878721
2004,3,10,112.125,41.14,44.89,10.16,6.36,0.8291,5.81,0.740833333,8.335075154
2004,3,11,112.815,39.985,42.025,9.195,6.105,0.8287,5.29,0.740833333,8.3350737
2004,3,12,172.684,62.72,70.73,15.235,5.76,0.8015,6.705,0.740833333,8.335073657
2004,3,13,167.348,62.915,71.545,15.5,5.59,0.79555,6.665,0.740833333,8.335073716
2004,3,14,110.515,41.155,44.76,10.16,5.34,0.77855,5.755,0.740833333,8.335073941
2004,3,15,103.615,39.77,43.905,10.715,5.21,0.77525,6.775,0.740833333,8.335073781
2004,3,16,16.445,6.89,4.45,2.095,4.65,0.77365,5.775,0.740833333,8.199101776
2004,3,17,0.23,0.21,0,0.515,3.77,0.77135,6.835,0.740833333,8.103604992
2004,3,18,0.322,0,0,0.15,3.395,0.81225,6.925,0.740833333,8.103109271
2004,3,19,0.092,0,0,0.1,3.325,0.82035,6.77,0.740833333,8.103051829
2004,3,20,0.437,0,0,0.215,3.1,0.8657,6.805,0.740833333,8.103034239
2004,3,21,0.46,0,0,0.305,2.455,0.8896,6.605,0.740833333,8.103062822
2004,3,22,0.46,0,0,0.17,2.245,0.92255,6.1,0.740833333,8.103138012
2004,3,23,0.46,0,0,0.415,1.675,0.92395,7.94,0.740833333,8.10325389
2004,4,0,0.46,0,0,0.275,1.195,0.928,9.575,0.9525,8.103403503
2004,4,1,0.437,0,0,0.38,0.825,0.90035,10.995,0.9525,8.103575247
2004,4,2,0.437,0,0,0.095,0.655,0.8992,9.365,0.9525,8.103757714
2004,4,3,0.437,0,0,0.115,0.665,0.90605,9.34,0.9525,8.103938775
2004,4,4,0.345,0,0,0.04,0.66,0.9072,8.83,0.9525,8.104104426
2004,4,5,0.368,0,0,0.045,0.82,0.89285,8.595,0.9525,8.104242904
2004,4,6,0.368,0.175,0,0.05,0.785,0.89635,9.09,0.9525,8.104347587
2004,4,7,8.993,4.1,1.135,0.75,0.94,0.89245,9.575,0.9525,8.104706957
2004,4,8,47.932,17,15.01,3.65,1.165,0.9006,9.12,0.9525,8.290097417
2004,4,9,54.901,19.53,17.345,3.66,1.175,0.91405,9.32,0.9525,8.310074552
2004,4,10,51.75,17.665,14.995,3.13,1.445,0.9068,9.035,0.9525,8.309398256
2004,4,11,55.407,18.14,15.85,3.495,1.15,0.9215,8.34,0.9525,8.308421514
2004,4,12,79.488,27.415,27.14,5.19,0.92,0.92435,9.415,0.9525,8.308299584
2004,4,13,69.253,24.545,23.055,4.675,1.06,0.91575,8.135,0.9525,8.308296457
2004,4,14,70.771,26.21,24.785,5.225,1.07,0.91145,8.305,0.9525,8.308290406
2004,4,15,24.702,8.34,3.23,1.645,0.94,0.93205,7.125,0.9525,8.137035756
2004,4,16,8.05,2.705,0.06,0.45,0.74,0.9512,8.305,0.9525,7.933280617
2004,4,17,2.783,0.21,0,0.255,0.395,0.95,8.25,0.9525,7.930967868
2004,4,18,2.76,0,0,0.385,-0.395,0.94495,9.3,0.9525,7.930757479
2004,4,19,3.059,0,0,0.075,-0.795,0.9366,8.9,0.9525,7.930638705
2004,4,20,2.944,0,0,0.16,-1.06,0.9151,8.53,0.9525,7.930623667
2004,4,21,2.852,0,0,0.23,-1.425,0.9197,7.745,0.9525,7.930715465
2004,4,22,3.036,0,0,0.07,-1.395,0.91225,6.96,0.9525,7.930908674
2004,4,23,3.059,0,0,0.01,-1.22,0.88015,7.29,0.9525,7.931201139
2004,5,0,3.082,0,0,0.025,-1.075,0.8845,6.805,0.021166667,7.931569402
2004,5,1,2.898,0,0,0.47,-1.395,0.92055,7.77,0.021166667,7.93197703
2004,5,2,2.116,0,0,0.295,-2.4,0.9372,9.045,0.021166667,7.932348049
2004,5,3,1.863,0,0,0.155,-2.58,0.91595,8.455,0.021166667,7.932648488
2004,5,4,1.633,0,0,0.555,-3.09,0.89845,9.475,0.021166667,7.932898203
2004,5,5,1.334,0,0,0.31,-3.835,0.89295,10.11,0.021166667,7.933087577
2004,5,6,1.127,0.12,0,0.19,-4.08,0.89455,9.545,0.021166667,7.933212819
2004,5,7,7.383,2.7,0.315,0.915,-4.31,0.90515,9.435,0.021166667,7.933441719
2004,5,8,63.71,22.945,23.45,7.555,-4.475,0.9003,8.79,0.021166667,8.126189152
2004,5,9,210.565,76.3,96.35,26.76,-4.32,0.86855,8.38,0.021166667,8.135003257
2004,5,10,262.545,93.325,120.37,33.53,-4.59,0.86485,8.52,0.021166667,8.135019221
2004,5,11,274.85,96.92,125.94,35.95,-4.715,0.86105,8.655,0.021166667,8.13501864
2004,5,12,248.791,86.64,112.605,32.335,-4.995,0.85675,8.66,0.021166667,8.135018653
2004,5,13,295.642,106.12,139.185,39.39,-5.065,0.8471,8.45,0.021166667,8.135018622
2004,5,14,146.648,52.545,65,19.075,-5.155,0.85305,7.695,0.021166667,8.135018635
2004,5,15,80.339,29.62,34.08,11.035,-5.78,0.85075,8.6,0.021166667,8.135018652
2004,5,16,20.562,7.71,5.595,3.08,-6.78,0.84825,8.545,0.021166667,8.013015138
2004,5,17,0.506,0.105,0,0.69,-7.855,0.824,8.975,0.021166667,7.937217811
2004,5,18,0.46,0,0,0.64,-8.905,0.8066,9.74,0.021166667,7.937014656
2004,5,19,0.46,0,0,1.155,-10.75,0.7932,9.85,0.021166667,7.93697465
2004,5,20,0.46,0,0,0.94,-12.835,0.7567,10.385,0.021166667,7.93697573
2004,5,21,0.414,0,0,0.42,-13.88,0.68165,10.765,0.021166667,7.937023278
2004,5,22,0.23,0,0,0.25,-14.22,0.6887,10.005,0.021166667,7.937112032
2004,5,23,0.092,0,0,0.195,-14.46,0.70965,9.975,0.021166667,7.937229184
2004,6,0,0.115,0,0,0.325,-14.865,0.6835,10.4,0,7.937369465
2004,6,1,0.023,0,0,0.2,-15.23,0.65475,10.485,0,7.937524802
2004,6,2,0,0,0,0.205,-15.395,0.6671,9.53,0,7.937681718
2004,6,3,0.046,0,0,0.275,-15.72,0.6956,9.69,0,7.937833823
2004,6,4,0.092,0,0,0.235,-16.005,0.71975,9.56,0,7.937971542
2004,6,5,0.138,0,0,0.315,-16.41,0.68865,9.09,0,7.938085146
2004,6,6,0.276,0.185,0,0.2,-16.555,0.6908,6.955,0,7.938167001
2004,6,7,41.216,18.055,16.46,10.375,-16.565,0.68585,6.305,0,8.127749022
2004,6,8,277.84,109.96,148.23,58.99,-15.725,0.6786,7.675,0,8.194961412
2004,6,9,559.314,214.88,299.56,106.645,-14.38,0.64835,8.645,0,8.195301523
2004,6,10,779.263,296.495,416.935,139.31,-12.885,0.6141,7.62,0,8.195301428
2004,6,11,900.059,340.195,478.725,155.79,-11.575,0.5707,9.805,0,8.195301391
2004,6,12,904.13,340.46,475.695,154.455,-10.365,0.57515,11.32,0,8.195301426
2004,6,13,796.214,298.47,412.745,137.92,-9.355,0.58545,10.765,0,8.19530155
2004,6,14,590.272,219.645,300.885,107.53,-8.56,0.5645,10.56,0,8.195302074
2004,6,15,305.877,111.545,147.27,62.085,-8.03,0.5387,10.62,0,8.195301437
2004,6,16,54.579,19.635,19.28,14.2,-8.215,0.56275,9.91,0,8.195298677
2004,6,17,0.598,0.36,0,0.06,-8.61,0.61235,8.08,0,8.085191401
2004,6,18,0.46,0,0,0.005,-8.67,0.6367,7.795,0,8.084279505
2004,6,19,0.46,0,0,0.02,-8.675,0.6539,8.075,0,8.084327741
2004,6,20,0.46,0,0,0.095,-9.085,0.72025,7.755,0,8.084338036
2004,6,21,0.46,0,0,0.05,-9.585,0.73525,6.67,0,8.084393437
2004,6,22,0.46,0,0,0.045,-10.005,0.7541,5.745,0,8.084492246
2004,6,23,0.46,0,0,0.005,-10.025,0.7298,6.915,0,8.084627929
2004,7,0,0.46,0,0,0.01,-10.135,0.6761,6.84,0,8.08479124
2004,7,1,0.46,0,0,0.005,-10.35,0.6702,6.55,0,8.084970994
2004,7,2,0.46,0,0,0,-10.335,0.64095,6.97,0,8.085154762
2004,7,3,0.46,0,0,0.01,-10.48,0.65315,6.425,0,8.085329748
2004,7,4,0.46,0,0,0.04,-10.875,0.6876,5.555,0,8.085484504
2004,7,5,0.414,0,0,0,-10.775,0.73865,5.525,0,8.085606589
2004,7,6,0.299,0.32,0,0.09,-11.22,0.78675,2.93,0,8.0856867
2004,7,7,41.883,17.58,16.575,9.475,-11.43,0.8148,3.49,0,8.261698879
2004,7,8,285.591,110.08,149,57.745,-9.61,0.7739,5.29,0,8.318530761
2004,7,9,558.739,210.05,295.505,100.745,-7.565,0.6717,5.195,0,8.318779929
2004,7,10,626.957,231.18,324.99,101.69,-6.65,0.63605,6.01,0,8.31877909
2004,7,11,775.951,285.315,400.275,122.375,-5.225,0.60285,6.1,0,8.318779047
2004,7,12,796.191,291.795,406.12,126.91,-3.68,0.5526,5.145,0,8.318779078
2004,7,13,812.268,297.865,411.03,134.69,-2.225,0.50565,6.79,0,8.318779184
2004,7,14,605.774,216.575,297.36,105.175,-1.82,0.49605,7.395,0,8.318779621
2004,7,15,318.32,109.82,145.21,60.81,-1.605,0.50275,8.365,0,8.318779099
2004,7,16,40.158,12.925,11.07,6.82,-2.73,0.5712,6.64,0,8.318505234
2004,7,17,0.621,0.255,0,0.285,-4.19,0.6808,4.1,0,8.174323939
2004,7,18,0.46,0,0,0.075,-4.885,0.6906,4.375,0,8.174349136
2004,7,19,0.46,0,0,0,-4.84,0.689,5.735,0,8.174360797
2004,7,20,0.46,0,0,0,-4.08,0.63765,7.45,0,8.174377621
2004,7,21,0.483,0,0,0.025,-3.645,0.5969,7.795,0,8.174440551
2004,7,22,0.46,0,0,0,-3.47,0.611,7.185,0,8.174546843
2004,7,23,0.46,0,0,0.025,-3.235,0.6267,6.15,0,8.174688221
2004,8,0,0.46,0,0,0.015,-3.16,0.6379,5.37,0,8.174855437
2004,8,1,0.46,0,0,0.01,-2.97,0.64845,4.395,0,8.175038422
2004,8,2,0.46,0,0,0.06,-2.925,0.67885,3.615,0,8.175222843
2004,8,3,0.483,0,0,0.045,-3.005,0.70555,4.01,0,8.175397019
2004,8,4,0.483,0,0,0.025,-2.75,0.70715,4.1,0,8.175549505
2004,8,5,0.483,0,0,0.13,-2.74,0.72745,3.18,0,8.175668295
2004,8,6,0.506,0.16,0,0.035,-2.8,0.7399,2.625,0,8.175745813
2004,8,7,12.489,5.075,2.615,1.475,-2.68,0.7393,3.05,0,8.176236248
2004,8,8,56.718,20.37,20.315,6.625,-2.44,0.75585,3.945,0,8.302377942
2004,8,9,129.789,44.07,52.76,15.205,-2.81,0.8722,4.915,0,8.307235319
2004,8,10,312.156,109.995,143.145,40.08,-1.925,0.79325,4.21,0,8.307207748
2004,8,11,592.25,212.595,286.335,82.205,-0.695,0.6513,3.735,0,8.307206716
2004,8,12,850.333,308.435,420.94,128.155,0.47,0.60075,2.63,0,8.307206726
2004,8,13,557.612,204.01,273.02,80.71,0.575,0.5898,2.27,0,8.307206693
2004,8,14,270.411,99.56,127.95,35.68,0.21,0.6091,2.84,0,8.307206707
2004,8,15,169.372,63.565,79.03,23.015,0.125,0.64335,2.955,0,8.307206737
2004,8,16,31.694,11.905,10.645,4.055,-0.11,0.6769,2.5,0,8.29977973
2004,8,17,3.243,0.295,0,0.12,-0.34,0.74895,2.4,0,8.153866883
2004,8,18,3.243,0,0,0.095,-0.43,0.75595,2.18,0,8.154012537
2004,8,19,3.128,0,0,0.095,-0.565,0.774,2.61,0,8.153973776
2004,8,20,3.174,0,0,0.085,-0.695,0.7569,3.125,0,8.154027063
2004,8,21,3.197,0,0,0.055,-0.815,0.7443,2.15,0,8.154195416
2004,8,22,3.151,0,0,0.02,-0.9,0.76775,2.275,0,8.154467391
2004,8,23,3.243,0,0,0.07,-0.945,0.7733,2.96,0,8.154826467
2004,9,0,3.174,0,0,0.11,-1.105,0.8334,3.53,0.010583333,8.155251299
2004,9,1,2.461,0,0,0.305,-1.415,0.8877,4.55,0.010583333,8.155662094
2004,9,2,0.989,0,0,0.32,-1.88,0.8431,4.14,0.010583333,8.155958064
2004,9,3,0.667,0,0,0.36,-2.5,0.8362,4.705,0.010583333,8.15615563
2004,9,4,0.46,0,0,0.33,-3.215,0.83985,4.89,0.010583333,8.156309262
2004,9,5,0.46,0,0,0.25,-3.42,0.82455,6.25,0.010583333,8.156422651
2004,9,6,0.506,0.19,0,0.4,-4.015,0.8364,6.565,0.010583333,8.156494505
2004,9,7,36.639,14.295,13.155,6.465,-4.945,0.86475,6.24,0.010583333,8.268376963
2004,9,8,233.381,91.43,120.325,44.835,-4.665,0.8474,6.905,0.010583333,8.344159451
2004,9,9,430.307,163.125,221.005,73.215,-4.465,0.8237,7.39,0.010583333,8.344409713
2004,9,10,555.91,208.94,286.065,88.395,-4.035,0.80235,7.19,0.010583333,8.344406981
2004,9,11,512.601,191.97,259.23,74.505,-3.81,0.78475,5.75,0.010583333,8.34440699
2004,9,12,570.446,210.515,283.99,85.275,-3.245,0.73615,5.9,0.010583333,8.344406917
2004,9,13,356.822,132.955,173.425,49.095,-3.225,0.69705,6.095,0.010583333,8.344406969
2004,9,14,239.2,88.83,114.34,34.97,-3.535,0.71925,6.785,0.010583333,8.34440716
2004,9,15,297.39,109.11,141.005,53.99,-3.4,0.6352,6.565,0.010583333,8.344407107
2004,9,16,45.333,17.055,14.92,7.325,-4.1,0.67755,6.075,0.010583333,8.344360587
2004,9,17,0.598,0.325,0,0.32,-4.765,0.71085,5.195,0.010583333,8.245975808
2004,9,18,0.437,0,0,0.29,-5.475,0.68915,4.785,0.010583333,8.247264491
2004,9,19,0.46,0,0,0.135,-5.63,0.7056,4.345,0.010583333,8.247316956
2004,9,20,0.414,0,0,0.085,-5.685,0.71505,4.47,0.010583333,8.247345649
2004,9,21,0.46,0,0,0.075,-5.555,0.64045,4.625,0.010583333,8.247418772
2004,9,22,0.46,0,0,0.12,-5.77,0.64145,4.155,0.010583333,8.247534309
2004,9,23,0.46,0,0,0.135,-5.98,0.6254,3.625,0.010583333,8.247683616
2004,10,0,0.437,0,0,0.055,-6.445,0.6423,3,0,8.24785617
2004,10,1,0.368,0,0,0.14,-6.905,0.6836,3.035,0,8.248038293
2004,10,2,0,0,0,0.035,-7.38,0.72505,3.005,0,8.248207292
2004,10,3,0,0,0,0,-7.855,0.7658,2.67,0,8.248353562
2004,10,4,0.092,0,0,0.01,-8.79,0.7894,2.37,0,8.24847918
2004,10,5,0.069,0,0,0,-9.11,0.80435,1.725,0,8.248575404
2004,10,6,0.161,0.285,0,0,-9.075,0.79785,1.055,0,8.248634332
2004,10,7,33.902,13.155,10.135,5.115,-9.2,0.80595,1.055,0,8.323823048
2004,10,8,248.216,89.76,118.365,41.965,-8.075,0.80345,1.795,0,8.410823012
2004,10,9,452.916,165.56,224.205,71.96,-6.505,0.7526,2.38,0,8.41104417
2004,10,10,774.962,285.125,394.25,124.845,-4.96,0.64915,2.81,0,8.411039715
2004,10,11,790.855,288.405,399.42,119.245,-3.89,0.55465,3.355,0,8.411039641
2004,10,12,713.368,260.035,355.98,105.115,-3.34,0.53345,4.065,0,8.411039819
2004,10,13,428.26,157.12,209.425,58.785,-3.03,0.5485,4.62,0,8.411039765
2004,10,14,213.279,76.96,97.96,27.45,-2.795,0.5671,4.585,0,8.41103964
2004,10,15,90.045,32.17,36.245,10.805,-2.58,0.5668,4.01,0,8.411039701
2004,10,16,22.609,8.245,5.45,2.655,-2.5,0.5629,4.67,0,8.345250424
2004,10,17,0.483,0.27,0,0.16,-2.5,0.6034,4.545,0,8.287328255
2004,10,18,0.23,0,0,0.28,-2.73,0.61735,4.435,0,8.287543233
2004,10,19,0.299,0,0,0.01,-2.825,0.6662,4.095,0,8.28754147
2004,10,20,0.184,0,0,0.04,-2.72,0.6658,5.4,0,8.28757412
2004,10,21,0.207,0,0,0.025,-2.65,0.6761,6.065,0,8.287647533
2004,10,22,0.207,0,0,0.065,-2.575,0.69545,6.06,0,8.287759347
2004,10,23,0.115,0,0,0.25,-2.755,0.7127,6.27,0,8.287899256
2004,11,0,0.115,0,0,0.135,-3.175,0.7293,6.9,0,8.288056507
2004,11,1,0.069,0,0,0.11,-3.335,0.73215,7.345,0,8.288221555
2004,11,2,0.023,0,0,0.27,-3.59,0.7457,6.555,0,8.288381401
2004,11,3,0.023,0,0,0.185,-4.305,0.78745,6.045,0,8.288526354
2004,11,4,0,0,0,0.105,-4.075,0.78985,7.68,0,8.288647532
2004,11,5,0,0,0,0.03,-4.165,0.79965,7.6,0,8.288736423
2004,11,6,0.161,0.2,0,0.02,-4.105,0.80935,7.78,0,8.288788851
2004,11,7,51.888,20.71,22.15,9.855,-3.775,0.81455,8.55,0,8.447481803
2004,11,8,272.366,101.605,135.195,46.43,-2.25,0.77965,9.76,0,8.466940278
2004,11,9,362.848,132.65,176.805,53.67,-0.235,0.7303,10.585,0,8.466969149
2004,11,10,760.656,276.865,383.675,118.805,1.83,0.6825,10.325,0,8.466967733
2004,11,11,899.047,328.315,456.81,141.52,4.08,0.6359,10.535,0,8.46696771
2004,11,12,868.687,314.485,436.71,135.31,5.845,0.6014,11.63,0,8.466967787
2004,11,13,538.706,194.525,264.87,81.345,5.805,0.63115,9.75,0,8.466968094
2004,11,14,491.303,177.845,238.085,80.005,6.455,0.6316,9.425,0,8.466967769
2004,11,15,315.123,110.895,143.755,59.03,6.705,0.6458,8.82,0,8.466967932
2004,11,16,64.745,22.49,22.2,13.9,5.43,0.7101,7.175,0,8.466967035
2004,11,17,0.782,0.485,0,0.2,4.1,0.75565,6.465,0,8.430263694
2004,11,18,0.46,0,0,0.105,3.275,0.79195,6.23,0,8.435344787
2004,11,19,0.46,0,0,0.225,2.765,0.8046,5.95,0,8.435522562
2004,11,20,0.46,0,0,0.02,3.31,0.7712,5.635,0,8.435565014
2004,11,21,0.46,0,0,0.115,4.305,0.73115,7.255,0,8.435650401
2004,11,22,0.46,0,0,0.04,3.78,0.7538,6.03,0,8.435776164
2004,11,23,0.46,0,0,0.105,3.155,0.78165,5.535,0,8.435933831
2004,12,0,0.46,0,0,0.13,2.605,0.79995,5.575,0,8.436112323
2004,12,1,0.46,0,0,0.075,2.105,0.82145,5.3,0,8.43630106
2004,12,2,0.46,0,0,0.035,1.705,0.8371,4.585,0,8.436484932
2004,12,3,0.46,0,0,0,1.875,0.8427,5.4,0,8.436651936
2004,12,4,0.46,0,0,0.055,2.34,0.832,6.085,0,8.436790703
2004,12,5,0.46,0,0,0.255,1.855,0.86205,5.17,0,8.436891302
2004,12,6,0.46,0.19,0,0.005,1.94,0.86205,5.39,0,8.436946712
2004,12,7,12.558,4.985,2.595,1.355,2.185,0.83745,6.555,0,8.43717507
2004,12,8,90.942,33.645,38.655,11.62,1.855,0.81945,6.775,0,8.52908393
2004,12,9,176.364,64.355,81.325,23.34,1.575,0.8041,6.325,0,8.529351035
2004,12,10,319.654,117.205,154.765,43.215,1.275,0.7952,7.11,0,8.529322896
2004,12,11,320.137,117,153.775,42.645,1.335,0.7722,6.525,0,8.529322399
2004,12,12,258.405,93.075,120.855,33.545,0.855,0.78585,6.17,0,8.529322297
2004,12,13,294.745,108.19,141.19,39.225,0.705,0.78815,4.995,0,8.529322317
2004,12,14,419.727,152.99,200.705,64.955,1.505,0.75975,4.79,0,8.529322369
2004,12,15,336.053,120.915,156.65,63.445,2.66,0.7216,4.53,0,8.529322547
2004,12,16,71.208,26.045,26.03,15.33,2.36,0.761,3.22,0,8.529323
2004,12,17,0.483,0.68,0,0.025,0.655,0.8417,3.125,0,8.502007176
2004,12,18,0.023,0,0,0,0.375,0.85435,3.55,0,8.508267356
2004,12,19,0.161,0,0,0,-0.275,0.88355,3.645,0,8.508484231
2004,12,20,0.414,0,0,0.03,-0.405,0.8868,3.885,0,8.508526876
2004,12,21,0.368,0,0,0.035,-0.525,0.88475,3.325,0,8.508612768
2004,12,22,0.253,0,0,0,-0.18,0.8439,3.475,0,8.508735773
2004,12,23,0.161,0,0,0,0.22,0.82935,4.13,0,8.508882715
2004,13,0,0.046,0,0,0.105,-0.01,0.8486,5.1,0,8.509043901
2004,13,1,0.299,0,0,0.005,0.36,0.8558,4.665,0,8.509214147
2004,13,2,0.391,0,0,0.165,1.01,0.83095,5.055,0,8.509390721
2004,13,3,0.414,0,0,0.41,-0.15,0.8652,4.665,0,8.509553969
2004,13,4,0.299,0,0,0.165,-0.885,0.88725,3.985,0,8.509687083
2004,13,5,0.299,0,0,0.115,-1.23,0.8771,4.535,0,8.509780832
2004,13,6,0.161,0.195,0,0.24,-2.095,0.8795,3.925,0,8.509830118
2004,13,7,46.759,17.82,17.455,9.72,-2.43,0.87095,3.485,0,8.63090918
2004,13,8,290.26,107.865,142.815,56.9,-1.43,0.84565,3.315,0,8.652465863
2004,13,9,348.841,133.495,173.35,48.395,-0.305,0.8043,4.245,0,8.652452196
2004,13,10,459.954,178.065,231.565,60.37,0.395,0.7693,3.965,0,8.652449737
2004,13,11,618.47,232.975,313.89,88.865,1.125,0.748,3.76,0,8.652449686
2004,13,12,494.569,182.255,245.77,71.215,1.695,0.65255,4.995,0,8.652449718
2004,13,13,370.024,138.59,183.125,51.13,1.78,0.63395,5.03,0,8.652449821
2004,13,14,217.925,81.45,104.02,29.19,1.795,0.6431,4.215,0,8.652450215
2004,13,15,130.295,49.39,60.275,17.575,1.38,0.684,4.43,0,8.652449742
2004,13,16,31.004,12.395,10.33,4.11,0.64,0.75215,2.89,0,8.64249769
2004,13,17,0.368,0.495,0,0.07,0.345,0.7594,1.305,0,8.547147449
2004,13,18,0.276,0,0,0,0.19,0.7596,0.98,0,8.547947779
2004,13,19,0.046,0,0,0,0.05,0.75905,0.59,0,8.547973176
2004,13,20,0.069,0,0,0,-0.11,0.74985,1.07,0,8.548014765
2004,13,21,0.161,0,0,0,-0.27,0.77805,1.79,0,8.548096553
2004,13,22,0.345,0,0,0,-0.695,0.8283,2.145,0,8.548219559
2004,13,23,0.345,0,0,0,-0.865,0.85885,2.115,0,8.548376316
2004,14,0,0.069,0,0,0,-1.44,0.88825,2.925,0,8.548545562
2004,14,1,0.161,0,0,0,-2.285,0.91005,3.02,0,8.548714366
2004,14,2,0.023,0,0,0,-2.57,0.9051,3.355,0,8.548877349
2004,14,3,0.023,0,0,0,-3.04,0.9094,4.055,0,8.549019786
2004,14,4,0.023,0,0,0,-2.765,0.8974,4.615,0,8.549136032
2004,14,5,0,0,0,0,-2.52,0.8981,5.43,0,8.549217763
2004,14,6,0.115,0.205,0,0.015,-2.6,0.8969,5.305,0,8.549260266
2004,14,7,47.541,20.63,21.6,9.6,-2.225,0.88515,7.26,0,8.661603403
2004,14,8,221.72,78.005,98.74,36.445,-1.25,0.86695,9.375,0,8.679767002
